"name","review","clean_review","word_count","sentiment_score","sentiment_category"
"Call of Duty: Modern Warfare II","Hope you made your money off of those terrible skins. now the game looks like fortnite. I'm deleting the game now for good. never ever ill buy anything call of duty. Once upon a time COD was the OG now its unicorns running around shooting lasers, dumping 2 mags to kill each other. Goodbye cod","hope you made your money off of those terrible skins now the game looks like fortnite i'm deleting the game now for good never ever ill buy anything call of duty once upon a time cod was the og now its unicorns running around shooting lasers dumping mags to kill each other goodbye cod",54,-0.185185185185185,"Negative"
"Call of Duty: Modern Warfare II","Multiple Crashes on 9800x3d and RTX 5080, Verifying Files Doesnt seem to work.","multiple crashes on x d and rtx verifying files doesnt seem to work",13,0,"Neutral"
"Call of Duty: Modern Warfare II","COD and Warzone is complete trash.","cod and warzone is complete trash",6,0,"Neutral"
"Call of Duty: Modern Warfare II","Honestly, best Call of Duty to come out in a long time. I like that for the most part its not over the top. There isnt a lot of unrealistic jump suits making the warfare even more difficult. The new Zombies on Black Ops 6 is probably the best zombie shooter on the gaming market.","honestly best call of duty to come out in a long time i like that for the most part its not over the top there isnt a lot of unrealistic jump suits making the warfare even more difficult the new zombies on black ops is probably the best zombie shooter on the gaming market",54,0.740740740740741,"Positive"
"Call of Duty: Modern Warfare II","I installed JUST the campaign. I just want to play the campaign, I don't want to install the multiplayer or the stupid fucking Warzone. I don't own Black Ops 6, I don't want Black Ops 7, I don't want to see the Battle Pass or look at the store. Just let me play the FUCKING CAMPAIGN.","i installed just the campaign i just want to play the campaign i don't want to install the multiplayer or the stupid fucking warzone i don't own black ops i don't want black ops i don't want to see the battle pass or look at the store just let me play the fucking campaign",54,-1.11111111111111,"Negative"
"Call of Duty: Modern Warfare II","Great game. I could do without some of the cartoony add-ins.","great game i could do without some of the cartoony add ins",12,2.5,"Positive"
"Call of Duty: Modern Warfare II","ive been playing cod since bo1","ive been playing cod since bo",6,0,"Neutral"
"Call of Duty: Modern Warfare II","HELL NO.

They release new games as ""DLCs"" and Steam will refuse your refund if you've got beyond 10 hours of playtime. Which you will because Warzone is included here and that's a free game. If you want the new COD, but you put in consistent hours to Warzone, you will never receive a refund because it's a ""DLC"" to Warzone, rather than it's own game.

They've built it this way to up the sales numbers, and Activision doesn't care, because it's working. People don't realise you cannot refund these new games until they try for the first time, and see that they were denied a refund on the new COD game because they have 50 hours in Warzone, despite them never playing their newly acquired ""Game"".

Very obvious scam. They're forcing you into a no-refund zone when you have over 2 hours, and buy a ""game"".","hell no they release new games as dlcs and steam will refuse your refund if you've got beyond hours of playtime which you will because warzone is included here and that's a free game if you want the new cod but you put in consistent hours to warzone you will never receive a refund because it's a dlc to warzone rather than it's own game they've built it this way to up the sales numbers and activision doesn't care because it's working people don't realise you cannot refund these new games until they try for the first time and see that they were denied a refund on the new cod game because they have hours in warzone despite them never playing their newly acquired game very obvious scam they're forcing you into a no refund zone when you have over hours and buy a game",145,-0.482758620689655,"Negative"
"Call of Duty: Modern Warfare II","Life is already painful and now this","life is already painful and now this",7,-2.85714285714286,"Negative"
"Call of Duty: Modern Warfare II","It's just an okay game, not necessarily a bad game, but not a good game. I personally don't care about the skins that people complain about, but rather dislike the skill based match making, and the maps could've been better. There have been better Call of Duty games in the past, but that era is most likely gone. Haven't had any game issues like crashes or anything either.","it's just an okay game not necessarily a bad game but not a good game i personally don't care about the skins that people complain about but rather dislike the skill based match making and the maps could've been better there have been better call of duty games in the past but that era is most likely gone haven't had any game issues like crashes or anything either",68,0.294117647058824,"Positive"
"Call of Duty: Modern Warfare II","highly recommended to all gamer like me","highly recommended to all gamer like me",7,5,"Positive"
"Call of Duty: Modern Warfare II","one of the best game, you'll love it
","one of the best game you'll love it",8,5,"Positive"
"Call of Duty: Modern Warfare II","Good Game good fun with a fun team.","good game good fun with a fun team",8,5,"Positive"
"Call of Duty: Modern Warfare II","If u like shooting warzone games then i recommend this game","if u like shooting warzone games then i recommend this game",11,3.63636363636364,"Positive"
"Call of Duty: Modern Warfare II","yep lets just stop making good games oh wait why don't people like us anymore","yep lets just stop making good games oh wait why don't people like us anymore",15,2.66666666666667,"Positive"
"Call of Duty: Modern Warfare II","I like Black Ops 6 on my playstation. I just have this on my pc for traveling. Lots of lag, bad graphics, wants to upload shade all the time. I'm surprised my crew still plays with me with all the drops and rendering problems.","i like black ops on my playstation i just have this on my pc for traveling lots of lag bad graphics wants to upload shade all the time i'm surprised my crew still plays with me with all the drops and rendering problems",43,-0.930232558139535,"Negative"
